SITE_ID,Agency Codes,MINISTRY,AGENCY,STYPE,NAME,VENDOR_ID,HOTSPOT_ID,ZipCode,county,AREA,ADDR,LATITUDE,LONGITUDE,E-MINISTRY,E_AGENCY,E_STYPE,E_NAME,E_CITY,E_AREA,E_ADDR
TPEA002219,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F  133攤位旁,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04889383,121.5157969,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to No.133 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002220,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F  143攤位旁,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04882982,121.5158558,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to No.143 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002221,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F 廣場10中央,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04876582,121.5161658,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Center of Square10 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002222,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F  156攤位旁,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04867692,121.5163268,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to No.156 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002223,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F  160攤位旁,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04875515,121.5166211,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to No.160 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002224,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F  157攤位旁,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04860225,121.5171353,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to No.157 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002225,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F  162攤位旁,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.0486947,121.517359,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to No.162 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002226,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F 廣場11中央,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04861647,121.5175121,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Center of Square11 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002227,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F  行政服務中心門口,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.0485418,121.5175592,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"The entrance ofAdministrative Service Center on B1F ,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002228,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F  172攤位旁,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04860936,121.5177398,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to No.172 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002229,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F 廣場12右側,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04864136,121.5178928,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Right side of Square12 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002230,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F 廣場12左側,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04841379,121.5179164,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Left side of Square12 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002231,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F  183攤位旁,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04852046,121.5182343,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to No.183 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002232,379670100G,臺北市政府,臺北市市場處,商圈市集,台北地下街B1F 廣場13中央,中華電信,,100,臺北市,中正區,100臺北市中正區市民大道一段100號,25.04853824,121.5182029,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Center of Square13 on B1F,Taipei City Mall",Taipei City,Zhongzheng District,"No. 100, Sec. 1, Civic Blvd., Zhongzheng Dist., Taipei City100?, Taiwan,R.O.C."
TPEA002233,379670100G,臺北市政府,臺北市市場處,商圈市集,直興市場1F 貴區22號攤位前,中華電信,,108,臺北市,萬華區,108臺北市萬華區康定路172巷1號,25.039284,121.50178,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.22 on 1F,Zhixing Market",Taipei City,Wanhua District,"No. 1, Ln. 172, Kangding Rd., Wanhua Dist., Taipei City 108 , Taiwan,R.O.C."
TPEA002234,379670100G,臺北市政府,臺北市市場處,商圈市集,直興市場1F 康區05號攤位前,中華電信,,108,臺北市,萬華區,108臺北市萬華區康定路172巷1號,25.039284,121.50178,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.22 on 1F,Zhixing Market",Taipei City,Wanhua District,"No. 1, Ln. 172, Kangding Rd., Wanhua Dist., Taipei City 108 , Taiwan,R.O.C."
TPEA002235,379670100G,臺北市政府,臺北市市場處,商圈市集,直興市場1F 本館28號柱子,中華電信,,108,臺北市,萬華區,108臺北市萬華區康定路172巷1號,25.039284,121.50178,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.22 on 1F,Zhixing Market",Taipei City,Wanhua District,"No. 1, Ln. 172, Kangding Rd., Wanhua Dist., Taipei City 108 , Taiwan,R.O.C."
TPEA002236,379670100G,臺北市政府,臺北市市場處,商圈市集,新富市場1F 31號攤位前,中華電信,,108,臺北市,萬華區,108臺北市萬華區三水街70號,25.036021,121.501772,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.31 on 1F,Xin Fu Market",Taipei City,Wanhua District,"No. 70, Sanshui St., Wanhua Dist., Taipei City108 , Taiwan,R.O.C."
TPEA002237,379670100G,臺北市政府,臺北市市場處,商圈市集,龍山商場2F 16號攤位前,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.0350023,121.499888,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.16 on 2F, Longshan Market",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C."
TPEA002238,379670100G,臺北市政府,臺北市市場處,商圈市集,龍山商場2F 5號攤位前,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.0350023,121.499888,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.5 on 2F, Longshan Market",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C."
TPEA002239,379670100G,臺北市政府,臺北市市場處,商圈市集,龍山商場3F 4號攤位前,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.0350023,121.499888,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.4 on 3F, Longshan Market",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C."
TPEA002240,379670100G,臺北市政府,臺北市市場處,商圈市集,龍山商場3F 16號攤位前,中華電信,,108,臺北市,萬華區,108臺北市萬華區和平西路三段120號,25.0350023,121.499888,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.16 on 3F, Longshan Market",Taipei City,Wanhua District,"No.120,Sec.3,Heping W.Rd.,Wanhua Dist.,Taipei City108,Taiwan,R.O.C."
TPEA002241,379590000E,臺北市政府,臺北市政府文化局,藝文場館,牯嶺街小劇場1F大廳,中華電信,,100,臺北市,中正區,100臺北市中正區牯嶺街5巷2號,25.03174079,121.5153452,Taipei City Government,"Department of Cultural Affairs, Taipei City Government",Art and Culture Facilities,"The lobby on 1F,Guling Street Avant-Garde Theatre",Taipei City,Zhongzheng District,"No. 2, Ln. 5, Guling St., Zhongzheng Dist., Taipei City100,Taiwan,R.O.C."
TPEA002242,379590000E,臺北市政府,臺北市政府文化局,藝文場館,牯嶺街小劇場2F藝文空間門口,中華電信,,100,臺北市,中正區,100臺北市中正區牯嶺街5巷2號,25.03169899,121.5153814,Taipei City Government,"Department of Cultural Affairs, Taipei City Government",Art and Culture Facilities,"The entrance of  Air Space on 2F,Guling Street Avant-Garde Theatre",Taipei City,Zhongzheng District,"No. 2, Ln. 5, Guling St., Zhongzheng Dist., Taipei City100,Taiwan,R.O.C."
TPEA002243,379590000E,臺北市政府,臺北市政府文化局,藝文場館,牯嶺街小劇場3F排演廳門口,中華電信,,100,臺北市,中正區,100臺北市中正區牯嶺街5巷2號,25.03169526,121.5153748,Taipei City Government,"Department of Cultural Affairs, Taipei City Government",Art and Culture Facilities,"The entrance of  Rehearsal room on 3F ,Guling Street Avant-Garde Theatre",Taipei City,Zhongzheng District,"No. 2, Ln. 5, Guling St., Zhongzheng Dist., Taipei City100,Taiwan,R.O.C."
TPEA002244,379670100G,臺北市政府,臺北市市場處,商圈市集,木新市場1F 4號攤位前,中華電信,,116,臺北市,文山區,116臺北市文山區木新路三段310巷4號,24.98131001,121.5572927,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.4 on 1F,Muxin Market",Taipei City,Wenshan District,"Front of No.4 on 1F,Muxin Market"
TPEA002245,379670100G,臺北市政府,臺北市市場處,商圈市集,南松市場1F 20、179攤位走道中央,中華電信,,105,臺北市,松山區,105臺北市松山區塔悠路40號,25.050973,121.57065,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"The center of No.20  and No.179 on 1F,NanSong Market",Taipei City,Songshan District,"The center of No.20  and No.179 on 1F,NanSong Market"
TPEA002246,379670100G,臺北市政府,臺北市市場處,商圈市集,松山市場1F 大眾自助快餐攤位走道中央,中華電信,,105,臺北市,松山區,105臺北市松山區八德路四段679號,25.050163,121.576124,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"The center of the hallway next to the buffet restaurant on 1F,Songshan Market",Taipei City,Songshan District,"The center of the hallway next to the buffet restaurant on 1F,Songshan Market"
TPEA002247,379670100G,臺北市政府,臺北市市場處,商圈市集,景美市場1F入口轉角處,中華電信,,116,臺北市,文山區,116臺北市文山區景美街90號,24.98965618,121.5412868,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"The corner of the entrance on 1F,Jingmei Market",Taipei City,Wenshan District,"The corner of the entrance on 1F,Jingmei Market"
TPEA002248,379670100G,臺北市政府,臺北市市場處,商圈市集,中崙市場1F 39、48攤位走道中央,中華電信,,105,臺北市,松山區,105臺北市松山區八德路三段76號,25.048098,121.552487,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"The center of the hallwat between No.39 and No.48 vendor, Zhonglun Market",Taipei City,Songshan District,"The center of the hallwat between No.39 and No.48 vendor, Zhonglun Market"
TPEA002249,379670100G,臺北市政府,臺北市市場處,商圈市集,龍城市場1F電梯口前,中華電信,,105,臺北市,松山區,105臺北市松山區光復北路190巷39號,25.054624,121.554021,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of elevator on 1F, Longcheng Market",Taipei City,Songshan District,"Front of elevator on 1F, Longcheng Market"
TPEA002250,379670100G,臺北市政府,臺北市市場處,商圈市集,龍城市場2F電梯口前,中華電信,,105,臺北市,松山區,105臺北市松山區光復北路190巷39號,25.054624,121.554021,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of elevator on 2F, Longcheng Market",Taipei City,Songshan District,"Front of elevator on 2F, Longcheng Market"
TPEA002251,379670100G,臺北市政府,臺北市市場處,商圈市集,木柵市場2F103攤位前,中華電信,,116,臺北市,文山區,116臺北市文山區保儀路13巷3號,24.988513,121.56916,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.103 on 2F, Muzha Market",Taipei City,Wenshan District,"Front of No.103 on 2F, Muzha Market"
TPEA002252,379670100G,臺北市政府,臺北市市場處,商圈市集,中山市場1F17號攤位前,中華電信,,104,臺北市,中山區,104臺北市中山區長安西路3號,25.049991,121.521024,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.17 on 1F,Zhongshan Market",Taipei City,Zhongshan District,"Front of No.17 on 1F,Zhongshan Market"
TPEA002253,379670100G,臺北市政府,臺北市市場處,商圈市集,中山市場1F53號攤位前,中華電信,,104,臺北市,中山區,104臺北市中山區長安西路3號,25.049991,121.521024,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.53 on 1F,Zhongshan Market",Taipei City,Zhongshan District,"Front of No.53 on 1F,Zhongshan Market"
TPEA002254,379670100G,臺北市政府,臺北市市場處,商圈市集,長春市場1F市場中央,中華電信,,104,臺北市,中山區,104臺北市中山區長春路299號,25.054686,121.542222,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"The center on 1F,Changchun Market",Taipei City,Zhongshan District,"The center on 1F,Changchun Market"
TPEA002255,379670100G,臺北市政府,臺北市市場處,商圈市集,建國市場1F市場中央,中華電信,,104,臺北市,中山區,104臺北市中山區四平街88號,25.053579,121.534627,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"The center on 1F,Jianguo Market ",Taipei City,Zhongshan District,"The center on 1F,Jianguo Market "
TPEA002256,379670100G,臺北市政府,臺北市市場處,商圈市集,松江市場1F 80攤位,中華電信,,104,臺北市,中山區,104臺北市中山區錦州街222號,25.06010831,121.531905,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.80 on 1F,Songjiang Market",Taipei City,Zhongshan District,"No. 222, Jinzhou St., Zhongshan Dist., Taipei City104, Taiwan,R.O.C."
TPEA002257,379670100G,臺北市政府,臺北市市場處,商圈市集,松江市場1F 68攤位,中華電信,,104,臺北市,中山區,104臺北市中山區錦州街222號,25.06010927,121.5321572,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Front of No.68 on 1F,Songjiang Market",Taipei City,Zhongshan District,"No. 222, Jinzhou St., Zhongshan Dist., Taipei City104, Taiwan,R.O.C."
TPEA002258,379670100G,臺北市政府,臺北市市場處,商圈市集,八德市場1F 106攤販旁,中華電信,,104,臺北市,中山區,104臺北市中山區八德路二段108之1號,25.04535728,121.5366344,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to No.106 vendor on 1F,Bade Market",Taipei City,Zhongshan District,"No. 108-1, Sec. 2, Bade Rd., Zhongshan Dist., Taipei City104 , Taiwan,R.O.C."
TPEA002259,379670100G,臺北市政府,臺北市市場處,商圈市集,八德市場1F 115攤販旁,中華電信,,104,臺北市,中山區,104臺北市中山區八德路二段108之1號,25.04555654,121.5366558,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to No.115 vendo on 1F ,Bade Market",Taipei City,Zhongshan District,"No. 108-1, Sec. 2, Bade Rd., Zhongshan Dist., Taipei City104 , Taiwan,R.O.C."
TPEA002260,379670100G,臺北市政府,臺北市市場處,商圈市集,八德市場1F管委會旁,中華電信,,104,臺北市,中山區,104臺北市中山區八德路二段108之1號,25.04549822,121.5367363,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"Next to Management committee on 1F,Bade Market",Taipei City,Zhongshan District,"No. 108-1, Sec. 2, Bade Rd., Zhongshan Dist., Taipei City104 , Taiwan,R.O.C."
TPEA002261,379670100G,臺北市政府,臺北市市場處,商圈市集,中山大樓商場1F 中山自助餐內,中華電信,,104,臺北市,中山區,104臺北市中山區中山北路一段110號,25.050237,121.521662,Taipei City Government,Taipei City Market Administration Office,Commercial District and Market,"In the cafeteria on 1F,Zhongshan Building Market",Taipei City,Zhongshan District,"No. 110, Sec. 1, Zhongshan N. Rd., Zhongshan Dist., Taipei City104 , Taiwan,R.O.C."
