country,city,village,number,name,address,administration,latitude,longitude,grade,type2,type
桃園市,楊梅區,瑞塘里,H040000171,萊爾富國際股份有限公司桃文店混合廁,桃園市楊梅區瑞溪路2段102號,縣市政府,24.90849800000000000,121.18075700000000000,特優級,混合廁所,超市
桃園市,平鎮區,東勢里,H100000238,台灣中油經國平鎮站男廁,桃園市平鎮區金陵路5段230號,經濟部,24.90657200000000000,121.23031300000000000,特優級,男廁所,加油站
桃園市,楊梅區,永寧里,H040000068,楊梅地政事務所3F女廁,桃園市楊梅區校前路411號,縣市政府,24.89674100000000000,121.14926900000000000,特優級,女廁所,各級機關學校
桃園市,楊梅區,永寧里,H040000065,楊梅地政事務所2F男廁,桃園市楊梅區校前路411號,縣市政府,24.89674100000000000,121.14926900000000000,特優級,男廁所,各級機關學校
桃園市,楊梅區,永寧里,H040000062,楊梅地政事務所1F男廁,桃園市楊梅區校前路411號,縣市政府,24.89674100000000000,121.14926900000000000,特優級,男廁所,各級機關學校
桃園市,龍潭區,烏樹林里,H090000248,麥當勞龍潭中豐店(2F)男廁,桃園市龍潭區中豐路412號,縣市政府,24.88058200000000000,121.21189800000000000,特優級,男廁所,餐廳
新北市,林口區,西林里,F170000070,林口區公所-2F男廁,林口區仁愛路一段378號,縣市政府,25.07677500000000000,121.38845400000000000,特優級,無障礙廁所,公家機關設置供民眾使用者
新北市,石碇區,豐林里,F190000091,石碇服務區右邊-男廁,石碇鄉豐林村楓子林62號,交通部,25.00902000000000000,121.64553800000000000,特優級,混合廁所,公路車站服務區及休息站
新北市,雙溪區,外柑里,F250000085,清水坑公廁-女廁,新北市雙溪區外柑里三叉坑,縣市政府,24.99847300000000000,121.82158400000000000,特優級,男廁所,觀光地區及風景區
屏東縣,鹽埔鄉,鹽南村,T100000008,鹽埔鄉公所1F男女混合廁所,屏東縣鹽埔鄉鹽南村勝利路32號,縣市政府,22.75453611111110000,120.57230833333300000,特優級,混合廁所,各級機關學校
屏東縣,里港鄉,大平村,T090000004,明宜潭加油站,屏東縣里港鄉大平村里嶺路96號,其他,22.77249500000000000,120.49120200000000000,優等級,混合廁所,加油站
屏東縣,麟洛鄉,麟蹄村,T070000019,麟洛鄉公所1F女廁,屏東縣麟洛鄉麟蹄村中山路158號,縣市政府,22.65058333333330000,120.52715000000000000,特優級,女廁所,各級機關學校
臺中市,霧峰區,萬豐里,B260000185,台灣中油萬豐站-女廁,臺中市霧峰區中正路93號,縣市政府,24.01988000000000000,120.69595400000000000,特優級,女廁所,加油站
臺中市,霧峰區,本堂里,B260000046,台灣中油霧峰站-男廁,臺中市霧峰區中正路784號,經濟部,24.06082500000000000,120.69837700000000000,特優級,男廁所,加油站
臺中市,龍井區,龍泉里,B250000074,臺中市立圖書館(龍井分館)1F-女,臺中市龍井區龍泉里觀光路2號,縣市政府,24.19223100000000000,120.54531800000000000,特優級,女廁所,各級社教機關
臺中市,龍井區,龍泉里,B250000070,龍井火車站-男廁,臺中市龍井區龍新路1號,交通部,24.19750300000000000,120.54336500000000000,特優級,男廁所,鐵路局
臺南市,歸仁區,歸南里,D280000044,歸仁地政事務所1樓女廁,臺南市歸仁區六甲里中正南路一段１２０３號,縣市政府,22.94793500000000000,120.27814400000000000,特優級,女廁所,各級機關學校
臺南市,新化區,唪口里,D180000080,新化地政事務所女廁,臺南市新化區北勢里中正路１１６０號,縣市政府,23.05526400000000000,120.29919800000000000,特優級,女廁所,各級機關學校
彰化縣,秀水鄉,鶴鳴村,N070000058,溫陵殿天龍宮,秀水鄉鶴鳴村明山街180號,縣市政府,24.05838729238810000,120.50282120704700000,特優級,混合廁所,寺廟教堂等宗教活動場所
新竹市,北　區,光華里,O020000551,新竹市北區衛生所女廁,新竹市國華街69號,縣市政府,24.81636800000000000,120.97029900000000000,特優級,女廁所,各級機關學校
臺南市,新營區,新北里,D010000436,台大加油站男廁,臺南市新營區新南里長榮路二段１０９８號,其他,23.30826500000000000,120.29376900000000000,特優級,男廁所,加油站
臺南市,新營區,埤寮里,D010000198,天鵝湖公園男廁,臺南市新營區埤寮里中正路８００號,縣市政府,23.33200000000000000,120.31851100000000000,特優級,男廁所,公園
臺南市,新營區,大宏里,D010000012,綠都心公園籃球場男廁,臺南市新營區民權里中正路２３之１號,縣市政府,23.30982100000000000,120.31389400000000000,特優級,男廁所,公園
臺中市,北屯區,平福里,B080000461,民俗公園(女廁),臺中市北屯區旅順路二段七三號,縣市政府,24.17497608339200000,120.68749678426700000,特優級,女廁所,公園
臺中市,北屯區,平陽里,B080000488,東新公園(女廁),臺中市北屯區梅川東路四段與旅順路交界處,縣市政府,24.17603000000000000,120.68060000000000000,特優級,女廁所,公園
臺中市,北　區,五常里,B050000082,臺中市生命禮儀管理處崇明廳(女廁),臺中市北區崇德路一段50號,縣市政府,24.15618000000000000,120.68548000000000000,特優級,女廁所,公家機關設置供民眾使用者
臺南市,佳里區,六安里,D120000052,佳里派出所,臺南市佳里區六安里忠孝路７號,縣市政府,23.16521100000000000,120.17664600000000000,特優級,混合廁所,各級機關學校
臺南市,柳營區,果毅里,D040000081,南元休閒農場渡假飯店1F右側女廁,臺南市柳營區果毅里南湖２５號,其他,23.23879280419990000,120.37931084632900000,特優級,女廁所,森林遊樂區
彰化縣,田中鎮,東路里,N120000070,田中鎮農會,田中鎮南北街68號,縣市政府,23.85970264956940000,120.58653429150600000,特優級,混合廁所,公家機關設置供民眾使用者
臺南市,仁德區,仁義里,D270000077,統一精工仁德成功站加油站男廁,臺南市仁德區仁義里中山路３號,其他,22.96915500000000000,120.27134600000000000,特優級,男廁所,加油站
臺北市,松山區,美仁里,A010000665,松山分局男,臺北市松山區南京東路4段12號,縣市政府,25.05135600000000000,121.55256900000000000,特優級,男廁所,各級機關學校
臺北市,信義區,西村里,A020000187,台北101購物中心B1中女,臺北市信義區市府路45號,縣市政府,25.03402600000000000,121.56390300000000000,特優級,女廁所,百貨公司
臺北市,信義區,西村里,A020000184,台北101購物中心B1東男,臺北市信義區市府路45號,縣市政府,25.03402600000000000,121.56390300000000000,特優級,男廁所,百貨公司
臺北市,南港區,舊莊里,A090000608,山水綠生態公園遊客中心無障礙,臺北市南港區南深路37號,縣市政府,25.02947370352950000,121.62146598100700000,特優級,無障礙廁所,公家機關設置供民眾使用者
臺北市,士林區,福德里,A110000314,士林區戶政事務所3F右男,臺北市士林區中正路439號3樓,縣市政府,25.09284500000000000,121.51969800000000000,特優級,男廁所,各級機關學校
臺北市,士林區,福德里,A110000311,士林區戶政事務所3F左女,臺北市士林區中正路439號3樓,縣市政府,25.09284500000000000,121.51969800000000000,特優級,女廁所,各級機關學校
臺北市,士林區,福德里,A110000294,士林區公所7F士商右男,臺北市士林區中正路439號,縣市政府,25.09284500000000000,121.51969800000000000,特優級,男廁所,各級機關學校
臺北市,士林區,福德里,A110000291,士林區公所8F右女,臺北市士林區中正路439號,縣市政府,25.09284500000000000,121.51969800000000000,特優級,女廁所,各級機關學校
臺北市,文山區,興昌里,A080000700,臺北市政府公務人員訓練處B區教學B2體育館男,臺北市文山區萬美街二段21巷20號,縣市政府,25.00342200000000000,121.56078900000000000,特優級,男廁所,各級機關學校
臺北市,文山區,指南里,A080001514,文山13號男女,臺北市文山區萬壽路之指南宮調度站後方(530公車路線),縣市政府,24.98788100000000000,121.57575700000000000,特優級,混合廁所,公家機關設置供民眾使用者
臺北市,文山區,萬和里,A080000304,古亭地政事務所3F女,臺北市文山區溪州街137巷25號3樓,縣市政府,25.00076100000000000,121.53603700000000000,特優級,女廁所,各級機關學校
臺北市,松山區,吉祥里,A010000662,臺北市區監理所2F男,臺北市松山區八德路4段21號,交通部,25.04845900000000000,121.55902000000000000,特優級,男廁所,各級機關學校
臺北市,松山區,慈祐里,A010000489,松山區公所7F男,臺北市松山區八德路四段692號7樓,縣市政府,25.04985400000000000,121.57717100000000000,特優級,男廁所,各級機關學校
臺北市,大安區,龍門里,A030001184,大安森林公園6號建國南路女,臺北市大安區新生南路二段1號,縣市政府,25.03015200000000000,121.53535100000000000,特優級,女廁所,公園
臺北市,南港區,成福里,A090000475,成德立體停車場男,臺北市南港區成福路1號,縣市政府,25.04575700000000000,121.58608500000000000,特優級,男廁所,公路車站服務區及休息站
臺北市,萬華區,福星里,A070000005,洛陽停車場7樓06號女,臺北市萬華區環河南路一段1號,縣市政府,25.04767596200100000,121.50574421879400000,特優級,女廁所,公路車站服務區及休息站
臺北市,萬華區,福星里,A070000003,洛陽停車場1樓03號女,臺北市萬華區環河南路一段1號,縣市政府,25.04771289746030000,121.50573563569200000,特優級,女廁所,公路車站服務區及休息站
臺北市,大同區,玉泉里,A060000006,塔城公園地下停車場B1女,臺北市大同區塔城街11號地下,縣市政府,25.05086800000000000,121.51062000000000000,特優級,女廁所,公路車站服務區及休息站
